-0.44753918051719666, -0.5381073355674744, 0.01221668440848589, 76.0, 8
-0.4547520577907562, -0.5465857982635498, 0.03726320341229439, 80.0, 9
-0.3981229364871979, -0.47835105657577515, -0.12097290903329849, 14.0, 2
-0.46913138031959534, -0.5634687542915344, 0.06414662301540375, 68.0, 10
-0.4159194827079773, -0.4993792772293091, -0.10293389111757278, 55.0, 3
-0.4803158640861511, -0.5764930248260498, 0.09213323146104813, 25.0, 11
-0.4410172402858734, -0.5291374921798706, -0.08457732945680618, 65.0, 4
-2.5319747924804688, -3.0378923416137695, 0.6263636946678162, 60.0, 12
-0.42359283566474915, -0.5080512166023254, -0.057871412485837936, 69.0, 5
-2.5250353813171387, -3.0274171829223633, 0.7662889957427979, 72.0, 13
-0.42736494541168213, -0.5122118592262268, -0.03496042266488075, 57.0, 6
-2.5286448001861572, -3.0295944213867188, 0.9110517501831055, 70.0, 14
-0.44207078218460083, -0.5296493768692017, -0.012042160145938396, 52.0, 7
-2.5332560539245605, -3.0340423583984375, 1.0590876340866089, 73.0, 15
-0.44675350189208984, -0.533553957939148, 0.012146875262260437, 83.0, 8
-0.45537447929382324, -0.543464183807373, 0.0371585339307785, 80.0, 9
-0.40735727548599243, -0.48598599433898926, -0.12326261401176453, 14.0, 2
-0.4774961471557617, -0.5694612860679626, 0.0650181844830513, 72.0, 10
-0.4175732135772705, -0.4979972541332245, -0.10293389111757278, 55.0, 3
-0.48477643728256226, -0.5779388546943665, 0.09262070804834366, 30.0, 11
-0.4223536252975464, -0.5033414363861084, -0.08067750930786133, 70.0, 4
-2.5400238037109375, -3.0260095596313477, 0.6257379055023193, 67.0, 12
-0.42920735478401184, -0.5111469626426697, -0.05839434638619423, 61.0, 5
-2.542635679244995, -3.028048038482666, 0.7685786485671997, 72.0, 13
-0.4290611743927002, -0.5107918381690979, -0.03496042266488075, 57.0, 6
-2.541184902191162, -3.0241761207580566, 0.9119516015052795, 70.0, 14
-0.43362322449684143, -0.5158571600914001, -0.011762921698391438, 55.0, 7
-2.5512912273406982, -3.034052610397339, 1.0621933937072754, 71.0, 15
-0.44990235567092896, -0.5335199236869812, 0.012181779369711876, 83.0, 8
-0.4585567116737366, -0.5433977842330933, 0.03726320341229439, 74.0, 9
-0.38870811462402344, -0.4606259763240814, -0.1171567291021347, 15.0, 2
-0.46395933628082275, -0.5496053695678711, 0.06292644143104553, 57.0, 10
-0.4205833971500397, -0.498045951128006, -0.10324675589799881, 55.0, 3
-0.4791046977043152, -0.567144513130188, 0.09115827828645706, 26.0, 11
-0.43820229172706604, -0.5185422897338867, -0.08335863798856735, 66.0, 4
-2.553121566772461, -3.020141839981079, 0.6263636946678162, 64.0, 12
-0.4232698082923889, -0.5005176663398743, -0.057348478585481644, 63.0, 5
-2.5607964992523193, -3.028148651123047, 0.7708683609962463, 75.0, 13
-0.42439183592796326, -0.5016669034957886, -0.034437064081430435, 53.0, 6
